image_name,fold
ISIC_1660316,2
ISIC_1660381,3
ISIC_1660495,1
ISIC_1660565,2
ISIC_1661324,4
ISIC_1661411,2
ISIC_1661837,1
ISIC_1662344,0
ISIC_1662872,3
ISIC_1663002,4
ISIC_1663144,3
ISIC_1664345,4
ISIC_1664381,0
ISIC_1664534,3
ISIC_1664845,4
ISIC_1665118,3
ISIC_1665153,1
ISIC_1665248,4
ISIC_1665254,3
ISIC_1665735,3
ISIC_1665944,3
ISIC_1666470,4
ISIC_1666516,0
ISIC_1666652,3
ISIC_1666715,4
ISIC_1666840,1
ISIC_1666976,3
ISIC_1667108,1
ISIC_1667579,0
ISIC_1667953,4
ISIC_1668077,1
ISIC_1668346,0
ISIC_1668698,3
ISIC_1668831,4
ISIC_1668944,4
ISIC_1669323,1
ISIC_1669486,1
ISIC_1669561,3
ISIC_1669804,2
ISIC_1669883,3
ISIC_1670106,2
ISIC_1670165,4
ISIC_1671258,2
ISIC_1671282,1
ISIC_1672458,2
ISIC_1672661,4
ISIC_1672688,3
ISIC_1672779,1
ISIC_1672821,1
ISIC_1674126,3
ISIC_1674580,2
ISIC_1674754,4
ISIC_1674776,0
ISIC_1674797,3
ISIC_1675800,0
ISIC_1675806,1
ISIC_1675814,2
ISIC_1675915,2
ISIC_1676261,4
ISIC_1676353,3
ISIC_1676689,2
ISIC_1676778,2
ISIC_1676826,1
ISIC_1676844,4
ISIC_1676939,3
ISIC_1677088,2
ISIC_1677092,0
ISIC_1678175,4
ISIC_1678872,0
ISIC_1680153,0
ISIC_1680502,0
ISIC_1680600,0
ISIC_1681627,0
ISIC_1681934,3
ISIC_1681964,0
ISIC_1682693,2
ISIC_1683052,1
ISIC_1684067,2
ISIC_1684107,0
ISIC_1684127,3
ISIC_1684266,3
ISIC_1684603,3
ISIC_1684829,0
ISIC_1684948,4
ISIC_1685257,2
ISIC_1685333,0
ISIC_1685653,2
ISIC_1685833,2
ISIC_1686113,2
ISIC_1686254,4
ISIC_1686556,4
ISIC_1687004,4
ISIC_1687278,4
ISIC_1687478,1
ISIC_1687584,2
ISIC_1688150,4
ISIC_1688160,0
ISIC_1688271,0
ISIC_1688301,4
ISIC_1688776,4
ISIC_1689309,0
ISIC_1689678,0
ISIC_1689686,4
ISIC_1690499,0
ISIC_1690665,3
ISIC_1690909,2
ISIC_1691050,2
ISIC_1691175,4
ISIC_1691387,1
ISIC_1691676,4
ISIC_1691732,4
ISIC_1691740,2
ISIC_1691901,1
ISIC_1692144,1
ISIC_1692206,3
ISIC_1692734,1
ISIC_1692939,3
ISIC_1693454,1
ISIC_1693458,0
ISIC_1693686,1
ISIC_1693912,3
ISIC_1694480,4
ISIC_1694996,3
ISIC_1695065,3
ISIC_1695158,2
ISIC_1695360,4
ISIC_1695424,1
ISIC_1695724,0
ISIC_1695805,4
ISIC_1696070,3
ISIC_1696516,1
ISIC_1696845,2
ISIC_1696862,1
ISIC_1697381,0
ISIC_1697847,0
ISIC_1698119,1
ISIC_1698228,2
ISIC_1698302,1
ISIC_1698805,2
ISIC_1698942,0
ISIC_1699154,4
ISIC_1699221,3
ISIC_1699530,0
ISIC_1700029,4
ISIC_1700051,3
ISIC_1700513,2
ISIC_1700687,2
ISIC_1700928,1
ISIC_1702152,0
ISIC_1703130,1
ISIC_1704026,1
ISIC_1706318,0
ISIC_1706912,2
ISIC_1706950,0
ISIC_1706973,4
ISIC_1707030,4
ISIC_1707324,3
ISIC_1707420,3
ISIC_1708068,3
ISIC_1708568,0
ISIC_1708681,0
ISIC_1709233,0
ISIC_1709377,0
ISIC_1709788,3
ISIC_1709900,3
ISIC_1710179,2
ISIC_1710970,4
ISIC_1711134,2
ISIC_1711185,2
ISIC_1711408,4
ISIC_1711643,0
ISIC_1711706,3
ISIC_1711973,0
ISIC_1712329,2
ISIC_1713413,0
ISIC_1714635,2
ISIC_1714905,2
ISIC_1714941,2
ISIC_1715007,1
ISIC_1715110,0
ISIC_1715277,0
ISIC_1715406,2
ISIC_1715821,2
ISIC_1716135,0
ISIC_1716193,1
ISIC_1716299,1
ISIC_1716626,3
ISIC_1718403,2
ISIC_1718418,4
ISIC_1718707,3
ISIC_1719236,4
ISIC_1719300,1
ISIC_1719433,3
ISIC_1719523,0
ISIC_1720411,1
ISIC_1720840,1
ISIC_1720856,3
ISIC_1722135,0
ISIC_1722254,1
ISIC_1722494,2
ISIC_1722909,1
ISIC_1723279,2
ISIC_1723904,0
ISIC_1724526,1
ISIC_1724802,2
ISIC_1725019,0
ISIC_1725541,1
ISIC_1725961,3
ISIC_1725997,2
ISIC_1726410,2
ISIC_1726444,1
ISIC_1727369,0
ISIC_1727499,0
ISIC_1727542,2
ISIC_1727562,1
ISIC_1727818,3
ISIC_1727826,2
ISIC_1728198,1
ISIC_1728564,3
ISIC_1728767,4
ISIC_1729039,3
ISIC_1729223,2
ISIC_1729351,3
ISIC_1729465,3
ISIC_1729949,0
ISIC_1730121,0
ISIC_1730202,1
ISIC_1730282,2
ISIC_1730477,0
ISIC_1730495,2
ISIC_1731109,3
ISIC_1731230,4
ISIC_1731411,0
ISIC_1731721,4
ISIC_1732527,1
ISIC_1732652,3
ISIC_1732761,0
ISIC_1732965,3
ISIC_1733108,3
ISIC_1733130,2
ISIC_1733239,4
ISIC_1733499,4
ISIC_1733714,1
ISIC_1733794,2
ISIC_1733995,3
ISIC_1734817,2
ISIC_1735204,0
ISIC_1735703,3
ISIC_1735950,1
ISIC_1736706,1
ISIC_1736735,3
ISIC_1736914,2
ISIC_1737247,2
ISIC_1737276,0
ISIC_1737600,0
ISIC_1738117,3
ISIC_1738296,4
ISIC_1738297,1
ISIC_1738348,0
ISIC_1738649,4
ISIC_1738738,0
ISIC_1739120,2
ISIC_1739659,4
ISIC_1739667,1
ISIC_1739742,0
ISIC_1739748,0
ISIC_1739800,3
ISIC_1740186,0
ISIC_1740379,3
ISIC_1740430,3
ISIC_1740912,3
ISIC_1740983,3
ISIC_1741219,1
ISIC_1741487,4
ISIC_1741747,1
ISIC_1743974,1
ISIC_1743989,0
ISIC_1744704,2
ISIC_1744817,3
ISIC_1744866,1
ISIC_1745182,1
ISIC_1745458,0
ISIC_1745477,2
ISIC_1745646,3
ISIC_1745731,3
ISIC_1745816,0
ISIC_1746070,2
ISIC_1746081,2
ISIC_1746597,2
ISIC_1746702,2
ISIC_1746717,4
ISIC_1746861,2
ISIC_1746873,4
ISIC_1746875,2
ISIC_1747417,0
ISIC_1747531,1
ISIC_1748718,1
ISIC_1748719,4
ISIC_1748818,2
ISIC_1748931,3
ISIC_1749857,3
ISIC_1750064,2
ISIC_1750235,2
ISIC_1750424,4
ISIC_1750621,2
ISIC_1750674,2
ISIC_1752228,2
ISIC_1752306,2
ISIC_1752589,2
ISIC_1752665,4
ISIC_1752943,1
ISIC_1753040,1
ISIC_1753360,0
ISIC_1753391,3
ISIC_1753877,0
ISIC_1754140,1
ISIC_1754491,2
ISIC_1755019,4
ISIC_1755832,2
ISIC_1756265,3
ISIC_1756631,4
ISIC_1756660,3
ISIC_1756982,0
ISIC_1757212,3
ISIC_1757941,0
ISIC_1758119,4
ISIC_1758149,3
ISIC_1758397,3
ISIC_1758558,4
ISIC_1759817,0
ISIC_1760981,0
ISIC_1761083,4
ISIC_1761138,4
ISIC_1761799,2
ISIC_1761878,4
ISIC_1762555,1
ISIC_1763161,2
ISIC_1763183,2
ISIC_1763257,2
ISIC_1763264,2
ISIC_1763556,2
ISIC_1763577,4
ISIC_1765453,2
ISIC_1766362,3
ISIC_1766413,4
ISIC_1766425,1
ISIC_1766601,3
ISIC_1766619,3
ISIC_1766774,2
ISIC_1767420,1
ISIC_1767633,0
ISIC_1767706,2
ISIC_1768051,4
ISIC_1768197,3
ISIC_1768217,0
ISIC_1768243,1
ISIC_1768325,1
ISIC_1768733,3
ISIC_1768978,3
ISIC_1769209,4
ISIC_1769724,3
ISIC_1770027,0
ISIC_1770995,3
ISIC_1771244,3
ISIC_1771684,1
ISIC_1771856,3
ISIC_1771944,1
ISIC_1772037,4
ISIC_1772523,3
ISIC_1772660,1
ISIC_1772759,3
ISIC_1772784,4
ISIC_1772828,3
ISIC_1774027,4
ISIC_1774715,4
ISIC_1774797,2
ISIC_1775683,2
ISIC_1777142,2
ISIC_1777292,2
ISIC_1777398,1
ISIC_1777710,4
ISIC_1777763,0
ISIC_1778400,2
ISIC_1778943,3
ISIC_1779061,3
ISIC_1779443,0
ISIC_1779595,4
ISIC_1779603,4
ISIC_1780417,2
ISIC_1780675,3
ISIC_1781273,1
ISIC_1781826,2
ISIC_1782545,4
ISIC_1782911,4
ISIC_1783021,4
ISIC_1783062,3
ISIC_1783727,1
ISIC_1783889,1
ISIC_1784255,3
ISIC_1784340,3
ISIC_1784613,3
ISIC_1784717,0
ISIC_1785095,4
ISIC_1785293,0
ISIC_1785314,4
ISIC_1785627,0
ISIC_1785671,3
ISIC_1785902,2
ISIC_1785976,4
ISIC_1786025,3
ISIC_1786309,3
ISIC_1786464,1
ISIC_1786906,4
ISIC_1787026,2
ISIC_1787444,3
ISIC_1787992,3
ISIC_1788314,0
ISIC_1788671,3
ISIC_1788746,1
ISIC_1788875,2
ISIC_1788979,2
ISIC_1789191,0
ISIC_1789408,0
ISIC_1790549,1
ISIC_1790808,3
ISIC_1790898,0
ISIC_1790960,1
ISIC_1791075,0
ISIC_1792109,0
ISIC_1792867,2
ISIC_1793200,1
ISIC_1793624,2
ISIC_1793821,1
ISIC_1793867,2
ISIC_1794022,0
ISIC_1794249,2
ISIC_1795004,0
ISIC_1795502,1
ISIC_1795529,2
ISIC_1795959,2
ISIC_1796223,2
ISIC_1796387,4
ISIC_1796649,4
ISIC_1796891,0
ISIC_1797104,0
ISIC_1797795,3
ISIC_1797927,1
ISIC_1798050,3
ISIC_1798322,3
ISIC_1798404,0
ISIC_1798423,3
ISIC_1798471,1
ISIC_1798800,3
ISIC_1799365,0
ISIC_1799484,3
ISIC_1799525,4
ISIC_1799849,4
ISIC_1799917,0
ISIC_1800066,2
ISIC_1800762,0
ISIC_1801190,1
ISIC_1801631,2
ISIC_1801687,2
ISIC_1801846,3
ISIC_1802502,0
ISIC_1802793,1
ISIC_1802797,3
ISIC_1803252,4
ISIC_1803544,4
ISIC_1804993,3
ISIC_1805163,2
ISIC_1805602,4
ISIC_1805921,1
ISIC_1806165,2
ISIC_1806179,3
ISIC_1806497,0
ISIC_1806761,3
ISIC_1807276,0
ISIC_1807307,0
ISIC_1807319,3
ISIC_1807379,4
ISIC_1807395,1
ISIC_1807638,3
ISIC_1807764,2
ISIC_1807812,4
ISIC_1808198,0
ISIC_1808804,0
ISIC_1809444,4
ISIC_1809508,1
ISIC_1809912,2
ISIC_1809930,3
ISIC_1810207,2
ISIC_1810790,1
ISIC_1811190,1
ISIC_1811256,0
ISIC_1811909,3
ISIC_1812252,2
ISIC_1812944,3
ISIC_1813164,0
ISIC_1813240,2
ISIC_1813445,0
ISIC_1813911,2
ISIC_1815136,0
ISIC_1815282,3
ISIC_1815346,1
ISIC_1815593,0
ISIC_1816026,2
ISIC_1817714,2
ISIC_1818071,2
ISIC_1818845,1
ISIC_1818920,2
ISIC_1819071,4
ISIC_1819177,1
ISIC_1819289,0
ISIC_1819358,3
ISIC_1819531,2
ISIC_1819763,2
ISIC_1820193,4
ISIC_1820389,3
ISIC_1821113,3
ISIC_1821482,2
ISIC_1821821,0
ISIC_1821825,3
ISIC_1823006,2
ISIC_1823608,1
ISIC_1824812,1
ISIC_1825131,0
ISIC_1825481,3
ISIC_1825673,3
ISIC_1826094,4
ISIC_1826225,2
ISIC_1826803,0
ISIC_1827859,1
ISIC_1828419,3
ISIC_1828549,1
ISIC_1828652,2
ISIC_1829378,2
ISIC_1829654,2
ISIC_1829721,1
ISIC_1830017,2
ISIC_1831304,3
ISIC_1831325,0
ISIC_1831600,1
ISIC_1832110,2
ISIC_1832582,2
ISIC_1832586,0
ISIC_1833122,1
ISIC_1833138,3
ISIC_1833259,0
ISIC_1833337,4
ISIC_1833947,1
ISIC_1834367,2
ISIC_1834416,0
ISIC_1834652,3
ISIC_1834920,0
ISIC_1835041,3
ISIC_1835426,4
ISIC_1835970,1
ISIC_1836352,4
ISIC_1836410,3
ISIC_1836661,3
ISIC_1836687,1
ISIC_1836914,4
ISIC_1836973,3
ISIC_1836985,4
ISIC_1837089,4
ISIC_1837402,3
ISIC_1837609,3
ISIC_1838216,3
ISIC_1838876,0
ISIC_1838888,3
ISIC_1838904,2
ISIC_1839929,1
ISIC_1840418,3
ISIC_1841164,4
ISIC_1841825,1
ISIC_1841919,0
ISIC_1841949,3
ISIC_1842021,4
ISIC_1842239,3
ISIC_1842503,3
ISIC_1843053,4
ISIC_1843259,0
ISIC_1843497,1
ISIC_1843876,4
ISIC_1844425,1
ISIC_1844585,3
ISIC_1844671,2
ISIC_1844824,2
ISIC_1845271,0
ISIC_1845331,0
ISIC_1845450,3
ISIC_1845580,0
ISIC_1845926,1
ISIC_1846179,1
ISIC_1846183,3
ISIC_1846341,2
ISIC_1846528,4
ISIC_1847200,4
ISIC_1847211,3
ISIC_1847285,1
ISIC_1847516,4
ISIC_1847556,3
ISIC_1847684,4
ISIC_1847974,4
ISIC_1848297,2
ISIC_1848300,1
ISIC_1849014,1
ISIC_1849151,0
ISIC_1849227,2
ISIC_1849442,2
ISIC_1850122,0
ISIC_1850196,2
ISIC_1850251,4
ISIC_1850388,4
ISIC_1850474,4
ISIC_1850483,1
ISIC_1850634,3
ISIC_1850790,1
ISIC_1850815,1
ISIC_1851112,2
ISIC_1851605,0
ISIC_1851709,0
ISIC_1851985,2
ISIC_1852015,1
ISIC_1852500,1
ISIC_1852883,2
ISIC_1852987,0
ISIC_1853067,3
ISIC_1853799,1
ISIC_1854129,1
ISIC_1854161,3
ISIC_1854320,0
ISIC_1854582,4
ISIC_1854603,1
ISIC_1855725,0
ISIC_1856556,0
ISIC_1857051,1
ISIC_1857406,0
ISIC_1857587,3
ISIC_1857989,1
ISIC_1858123,3
ISIC_1858175,3
ISIC_1858237,4
ISIC_1858805,4
ISIC_1858948,1
ISIC_1858989,3
ISIC_1859500,1
ISIC_1859522,1
ISIC_1859531,0
ISIC_1859641,4
ISIC_1859923,2
ISIC_1860049,4
ISIC_1860429,0
ISIC_1860548,4
ISIC_1860845,2
ISIC_1861580,0
ISIC_1861662,3
ISIC_1862087,3
ISIC_1862506,4
ISIC_1862691,0
ISIC_1862815,0
ISIC_1863917,3
ISIC_1864109,3
ISIC_1864210,2
ISIC_1864719,4
ISIC_1864858,2
ISIC_1865060,0
ISIC_1865170,0
ISIC_1865347,1
ISIC_1866662,3
ISIC_1866770,0
ISIC_1866859,1
ISIC_1867577,0
ISIC_1867635,1
ISIC_1867801,1
ISIC_1867838,0
ISIC_1867989,2
ISIC_1868315,3
ISIC_1868816,2
ISIC_1868991,1
ISIC_1869634,0
ISIC_1869829,0
ISIC_1869864,2
ISIC_1869958,4
ISIC_1870005,1
ISIC_1870184,3
ISIC_1870309,2
ISIC_1870377,2
ISIC_1870415,0
ISIC_1870517,0
ISIC_1871497,1
ISIC_1871890,4
ISIC_1872534,1
ISIC_1872823,0
ISIC_1873035,1
ISIC_1873063,0
ISIC_1873582,3
ISIC_1874377,4
ISIC_1874480,1
ISIC_1874969,0
ISIC_1875086,2
ISIC_1875729,1
ISIC_1875839,4
ISIC_1875989,0
ISIC_1876009,1
ISIC_1876409,3
ISIC_1876799,0
ISIC_1876943,2
ISIC_1877098,0
ISIC_1877216,3
ISIC_1877535,0
ISIC_1878082,4
ISIC_1878422,3
ISIC_1878443,3
ISIC_1878481,3
ISIC_1878972,4
ISIC_1879936,4
ISIC_1880253,4
ISIC_1880403,4
ISIC_1880540,1
ISIC_1880716,1
ISIC_1880757,3
ISIC_1881035,1
ISIC_1881133,1
ISIC_1881268,4
ISIC_1881546,4
ISIC_1882367,2
ISIC_1882699,0
ISIC_1883008,1
ISIC_1883160,3
ISIC_1883184,1
ISIC_1883330,0
ISIC_1883402,0
ISIC_1883892,0
ISIC_1884038,3
ISIC_1884191,4
ISIC_1884256,1
ISIC_1884425,0
ISIC_1884710,2
ISIC_1885136,1
ISIC_1885174,4
ISIC_1886413,0
ISIC_1886460,1
ISIC_1886480,0
ISIC_1886719,0
ISIC_1886756,1
ISIC_1887093,0
ISIC_1887282,2
ISIC_1887647,4
ISIC_1887768,3
ISIC_1888148,0
ISIC_1888185,0
ISIC_1888761,4
ISIC_1888865,4
ISIC_1888961,1
ISIC_1890263,0
ISIC_1890460,1
ISIC_1890558,1
ISIC_1890831,2
ISIC_1891091,4
ISIC_1891419,1
ISIC_1891515,0
ISIC_1891539,4
ISIC_1891677,4
ISIC_1892011,1
ISIC_1892350,2
ISIC_1892887,3
ISIC_1893232,0
ISIC_1894087,2
ISIC_1894133,4
ISIC_1894141,1
ISIC_1894324,2
ISIC_1894573,3
ISIC_1894639,0
ISIC_1894676,2
ISIC_1894741,3
ISIC_1894782,2
ISIC_1894918,4
ISIC_1896191,4
ISIC_1896306,2
ISIC_1896350,2
ISIC_1896364,3
ISIC_1896477,0
ISIC_1897312,3
ISIC_1897327,1
ISIC_1897507,4
ISIC_1897994,2
ISIC_1899198,4
ISIC_1899683,0
ISIC_1899936,1
ISIC_1900433,4
ISIC_1900558,1
ISIC_1900721,0
ISIC_1901204,3
ISIC_1901298,0
ISIC_1901615,3
ISIC_1901829,0
ISIC_1902401,1
ISIC_1902764,1
ISIC_1902847,2
ISIC_1903346,2
ISIC_1903698,4
ISIC_1903848,4
ISIC_1904002,4
ISIC_1904244,2
ISIC_1904481,3
ISIC_1904579,3
ISIC_1904980,2
ISIC_1905627,4
ISIC_1905855,4
ISIC_1906004,3
ISIC_1906141,4
ISIC_1906357,4
ISIC_1906729,1
ISIC_1907792,0
ISIC_1907829,1
ISIC_1907939,1
ISIC_1907984,3
ISIC_1908424,1
ISIC_1908781,2
ISIC_1908801,0
ISIC_1908893,0
ISIC_1909742,3
ISIC_1910158,1
ISIC_1910458,1
ISIC_1911193,1
ISIC_1911358,1
ISIC_1911390,4
ISIC_1911714,1
ISIC_1912184,1
ISIC_1912326,1
ISIC_1912518,2
ISIC_1912578,0
ISIC_1912589,2
ISIC_1912677,3
ISIC_1912757,1
ISIC_1912902,1
ISIC_1914419,0
ISIC_1915434,1
ISIC_1915549,3
ISIC_1915791,3
ISIC_1915890,0
ISIC_1915989,4
ISIC_1916757,4
ISIC_1917554,3
ISIC_1917581,4
ISIC_1917856,3
ISIC_1918027,2
ISIC_1918077,0
ISIC_1919114,0
ISIC_1919196,3
ISIC_1919324,0
ISIC_1919499,2
ISIC_1919829,2
ISIC_1920523,2
ISIC_1920685,4
ISIC_1921387,0
ISIC_1921636,1
ISIC_1921883,1
ISIC_1922084,2
ISIC_1922234,1
ISIC_1922568,3
ISIC_1922645,0
ISIC_1922657,1
ISIC_1922844,2
ISIC_1923467,2
ISIC_1924120,0
ISIC_1924232,3
ISIC_1924365,4
ISIC_1924663,2
ISIC_1924821,2
ISIC_1924898,1
ISIC_1924949,3
ISIC_1925412,1
ISIC_1925495,0
ISIC_1925533,2
ISIC_1925590,2
ISIC_1925623,0
ISIC_1925632,3
ISIC_1925695,0
ISIC_1926499,3
ISIC_1926530,0
ISIC_1926656,4
ISIC_1926856,3
ISIC_1927418,3
ISIC_1927825,3
ISIC_1927858,1
ISIC_1928510,3
ISIC_1928712,2
ISIC_1929037,3
ISIC_1929320,3
ISIC_1929389,2
ISIC_1929654,0
ISIC_1929937,4
ISIC_1930598,4
ISIC_1930604,1
ISIC_1930877,4
ISIC_1931408,1
ISIC_1931588,1
ISIC_1932064,0
ISIC_1932154,0
ISIC_1932394,4
ISIC_1932486,0
ISIC_1932488,4
ISIC_1932586,4
ISIC_1932632,1
ISIC_1932729,4
ISIC_1932947,3
ISIC_1933026,4
ISIC_1933891,1
ISIC_1934097,0
ISIC_1934152,2
ISIC_1934283,1
ISIC_1935109,2
ISIC_1935204,4
ISIC_1935643,3
ISIC_1935814,1
ISIC_1936043,1
ISIC_1936684,1
ISIC_1936882,2
ISIC_1937057,1
ISIC_1937197,2
ISIC_1937254,3
ISIC_1937534,1
ISIC_1937869,2
ISIC_1937955,1
ISIC_1938535,1
ISIC_1938549,0
ISIC_1938692,1
ISIC_1938709,3
ISIC_1939276,0
ISIC_1939569,0
ISIC_1939931,4
ISIC_1940321,3
ISIC_1940615,0
ISIC_1940924,4
ISIC_1941920,0
ISIC_1942114,2
ISIC_1942980,3
ISIC_1943439,1
ISIC_1943654,4
ISIC_1944326,4
ISIC_1944650,0
ISIC_1944659,4
ISIC_1944712,1
ISIC_1944752,3
ISIC_1944783,0
ISIC_1944865,2
ISIC_1945381,2
ISIC_1945604,2
ISIC_1945850,3
ISIC_1946157,3
ISIC_1946709,1
ISIC_1947833,1
ISIC_1947992,1
ISIC_1948097,4
ISIC_1948545,2
ISIC_1948751,3
ISIC_1949047,0
ISIC_1949257,2
ISIC_1949446,0
ISIC_1949526,0
ISIC_1950002,1
ISIC_1950282,0
ISIC_1950569,4
ISIC_1950616,4
ISIC_1950847,4
ISIC_1951589,2
ISIC_1951867,4
ISIC_1951928,2
ISIC_1951999,3
ISIC_1952049,2
ISIC_1952298,4
ISIC_1952599,0
ISIC_1952749,3
ISIC_1953293,2
ISIC_1953352,3
ISIC_1953808,4
ISIC_1954217,4
ISIC_1954547,0
ISIC_1955511,0
ISIC_1955991,0
ISIC_1956354,1
ISIC_1956504,0
ISIC_1957299,0
ISIC_1957488,0
ISIC_1957587,1
ISIC_1957625,2
ISIC_1957685,0
ISIC_1957989,3
ISIC_1958003,4
ISIC_1958321,3
ISIC_1958612,2
ISIC_1959040,4
ISIC_1959078,1
ISIC_1959412,2
ISIC_1959529,1
ISIC_1959715,2
ISIC_1959939,3
ISIC_1960067,0
ISIC_1960360,0
ISIC_1960393,2
ISIC_1960446,0
ISIC_1960468,4
ISIC_1960472,2
ISIC_1960550,3
ISIC_1961064,0
ISIC_1961213,4
ISIC_1961412,1
ISIC_1961810,0
ISIC_1962061,3
ISIC_1962482,0
ISIC_1962639,0
ISIC_1962845,3
ISIC_1963008,3
ISIC_1963919,2
ISIC_1964157,0
ISIC_1964243,0
ISIC_1964334,0
ISIC_1964624,4
ISIC_1964765,1
ISIC_1965344,1
ISIC_1965598,1
ISIC_1965814,0
ISIC_1966014,3
ISIC_1966916,1
ISIC_1967171,3
ISIC_1967178,3
ISIC_1967651,0
ISIC_1968421,3
ISIC_1968499,1
ISIC_1968712,0
ISIC_1969066,2
ISIC_1969199,3
ISIC_1969322,4
ISIC_1970027,3
ISIC_1970368,3
ISIC_1970738,3
ISIC_1971254,0
ISIC_1971370,1
ISIC_1972082,4
ISIC_1972293,0
ISIC_1972309,3
ISIC_1972876,3
ISIC_1973151,3
ISIC_1973320,0
ISIC_1973447,0
ISIC_1973700,2
ISIC_1973815,2
ISIC_1974094,3
ISIC_1974152,2
ISIC_1974281,1
ISIC_1974530,3
ISIC_1974777,4
ISIC_1974894,0
ISIC_1975042,3
ISIC_1975137,3
ISIC_1975145,3
ISIC_1975192,4
ISIC_1975265,4
ISIC_1975665,3
ISIC_1975941,3
ISIC_1976135,4
ISIC_1976244,3
ISIC_1976246,3
ISIC_1976332,1
ISIC_1976444,4
ISIC_1976571,1
ISIC_1977026,0
ISIC_1977110,3
ISIC_1977122,3
ISIC_1977241,2
ISIC_1977265,3
ISIC_1977315,2
ISIC_1977916,3
ISIC_1978228,1
ISIC_1978426,1
ISIC_1978439,4
ISIC_1978947,1
ISIC_1979109,0
ISIC_1979473,2
ISIC_1979996,2
ISIC_1980064,2
ISIC_1980111,0
ISIC_1980135,0
ISIC_1980878,2
ISIC_1981133,3
ISIC_1982295,2
ISIC_1983334,0
ISIC_1983507,1
ISIC_1983516,3
ISIC_1983754,1
ISIC_1984152,3
ISIC_1984442,1
ISIC_1984557,0
ISIC_1984995,0
ISIC_1985209,4
ISIC_1985244,2
ISIC_1985436,1
ISIC_1985569,3
ISIC_1985763,2
ISIC_1985789,2
ISIC_1985824,3
ISIC_1985984,2
ISIC_1986371,0
ISIC_1988058,0
ISIC_1988080,3
ISIC_1988335,1
ISIC_1988336,2
ISIC_1988596,1
ISIC_1988777,4
ISIC_1988781,1
ISIC_1989037,3
ISIC_1989365,0
ISIC_1990046,2
ISIC_1990429,1
ISIC_1990514,1
ISIC_1990520,4
ISIC_1990651,4
ISIC_1990771,3
ISIC_1990955,2
ISIC_1991054,1
ISIC_1991157,4
ISIC_1991332,0
ISIC_1991528,1
ISIC_1992621,4
ISIC_1993374,0
ISIC_1993529,4
ISIC_1994455,0
ISIC_1994499,2
ISIC_1994515,1
ISIC_1994545,4
ISIC_1995369,3
ISIC_1995402,4
ISIC_1995882,0
ISIC_1996356,3
ISIC_1996538,0
ISIC_1997692,3
ISIC_1998849,3
ISIC_1998942,2
ISIC_2000000,3
ISIC_2000040,2
ISIC_2000184,3
ISIC_2000240,2
ISIC_2000319,2
ISIC_2000346,2
ISIC_2000790,4
ISIC_2000959,2
ISIC_2001320,1
ISIC_2001492,2
ISIC_2001699,2
ISIC_2002463,3
ISIC_2002605,1
ISIC_2002709,3
ISIC_2003200,4
ISIC_2003272,3
ISIC_2003357,1
ISIC_2004139,4
ISIC_2004386,4
ISIC_2005810,0
ISIC_2005921,2
ISIC_2006074,0
ISIC_2006235,2
ISIC_2006424,1
ISIC_2006443,1
ISIC_2006783,1
ISIC_2007034,4
ISIC_2007444,0
ISIC_2007691,4
ISIC_2007864,2
ISIC_2008230,0
ISIC_2008958,0
ISIC_2009055,3
ISIC_2009096,4
ISIC_2009167,4
ISIC_2009728,4
ISIC_2009761,1
ISIC_2010698,0
ISIC_2010700,4
ISIC_2010841,2
ISIC_2011145,2
ISIC_2011299,0
ISIC_2011408,4
ISIC_2011758,4
ISIC_2011808,0
ISIC_2011893,3
ISIC_2012031,2
ISIC_2012245,3
ISIC_2012388,1
ISIC_2012509,2
ISIC_2012659,1
ISIC_2012967,1
ISIC_2013664,0
ISIC_2013861,0
ISIC_2014399,3
ISIC_2014653,1
ISIC_2014917,2
ISIC_2014953,0
ISIC_2015265,4
ISIC_2015266,1
ISIC_2015293,4
ISIC_2015441,1
ISIC_2016546,0
ISIC_2016586,0
ISIC_2017710,2
ISIC_2017991,0
ISIC_2018116,3
ISIC_2018361,4
ISIC_2019110,4
ISIC_2019149,3
ISIC_2019272,4
ISIC_2019273,4
ISIC_2019313,0
ISIC_2019386,0
ISIC_2020317,2
ISIC_2021175,4
ISIC_2021296,1
ISIC_2021321,3
ISIC_2021413,2
ISIC_2022396,2
ISIC_2022525,4
ISIC_2023070,2
ISIC_2023198,4
ISIC_2023592,2
ISIC_2023594,2
ISIC_2024062,3
ISIC_2024384,1
ISIC_2024502,3
ISIC_2025058,4
ISIC_2027392,1
ISIC_2027490,0
ISIC_2027582,4
ISIC_2027628,1
ISIC_2027705,4
ISIC_2027733,4
ISIC_2027840,2
ISIC_2028658,1
ISIC_2029351,4
ISIC_2029418,1
ISIC_2030101,4
ISIC_2030126,1
ISIC_2030479,0
ISIC_2030997,1
ISIC_2031177,4
ISIC_2031252,2
ISIC_2031360,4
ISIC_2031626,3
ISIC_2031794,4
ISIC_2032658,1
ISIC_2032815,1
ISIC_2032923,1
ISIC_2033046,3
ISIC_2033106,2
ISIC_2033237,2
ISIC_2033832,0
ISIC_2033980,2
ISIC_2034147,0
ISIC_2034311,4
ISIC_2034313,4
ISIC_2034659,1
ISIC_2034687,0
ISIC_2034923,4
ISIC_2035097,0
ISIC_2035134,4
ISIC_2036043,3
ISIC_2036058,1
ISIC_2036093,4
ISIC_2036233,3
ISIC_2036426,3
ISIC_2037182,4
ISIC_2037202,2
